method	query_id	query_name	category	query_family	cohort	marker_source_class	evidence_class	contrast	direction	gene_count	gene_list_path	background_name	background_count	background_path	background_strategy	source_marker_table	ranked_genes_path	ordered	custom_background_available	skip	skipped_reason	minimum_query_size
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_up	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_up	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	anchor	NA	NA	UP	8	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_up	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_up	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	anchor	NA	NA	UP	4	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__marker_source_class_isolate_direction_up	ranked_marker_source_panel__marker_source_class_isolate_direction_up	marker_source_class_direction	marker_source_class_direction	ALL	isolate	NA	NA	UP	27	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_up	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_up	cohort_marker_source_class_direction	cohort_marker_source_class_direction	BRCA	isolate	NA	NA	UP	11	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_up	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_up	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	isolate	NA	NA	UP	3	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_up	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_up	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	isolate	NA	NA	UP	13	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_up.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__direction_down	ranked_marker_source_panel__direction_down	direction	direction	ALL	NA	NA	NA	DOWN	304	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_direction_down	ranked_marker_source_panel__cohort_brca_direction_down	cohort_direction	cohort_direction	BRCA	NA	NA	NA	DOWN	173	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_direction_down	ranked_marker_source_panel__cohort_nbl_direction_down	cohort_direction	cohort_direction	NBL	NA	NA	NA	DOWN	88	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_direction_down	ranked_marker_source_panel__cohort_rbl_direction_down	cohort_direction	cohort_direction	RBL	NA	NA	NA	DOWN	43	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__marker_source_class_anchor_direction_down	ranked_marker_source_panel__marker_source_class_anchor_direction_down	marker_source_class_direction	marker_source_class_direction	ALL	anchor	NA	NA	DOWN	228	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_anchor_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_anchor_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_down	ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	BRCA	anchor	NA	NA	DOWN	145	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_down	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	anchor	NA	NA	DOWN	62	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_down	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	anchor	NA	NA	DOWN	21	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__marker_source_class_isolate_direction_down	ranked_marker_source_panel__marker_source_class_isolate_direction_down	marker_source_class_direction	marker_source_class_direction	ALL	isolate	NA	NA	DOWN	81	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_down	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	BRCA	isolate	NA	NA	DOWN	30	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_down	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	isolate	NA	NA	DOWN	28	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_down	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_down	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	isolate	NA	NA	DOWN	23	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_down.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__direction_mixed	ranked_marker_source_panel__direction_mixed	direction	direction	ALL	NA	NA	NA	MIXED	2	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_direction_mixed	ranked_marker_source_panel__cohort_brca_direction_mixed	cohort_direction	cohort_direction	BRCA	NA	NA	NA	MIXED	2	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_direction_mixed	ranked_marker_source_panel__cohort_nbl_direction_mixed	cohort_direction	cohort_direction	NBL	NA	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_direction_mixed	ranked_marker_source_panel__cohort_rbl_direction_mixed	cohort_direction	cohort_direction	RBL	NA	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__marker_source_class_anchor_direction_mixed	ranked_marker_source_panel__marker_source_class_anchor_direction_mixed	marker_source_class_direction	marker_source_class_direction	ALL	anchor	NA	NA	MIXED	2	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_anchor_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_anchor_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_mixed	ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	BRCA	anchor	NA	NA	MIXED	2	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_anchor_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_mixed	ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	anchor	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_anchor_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_mixed	ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	anchor	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_anchor_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__marker_source_class_isolate_direction_mixed	ranked_marker_source_panel__marker_source_class_isolate_direction_mixed	marker_source_class_direction	marker_source_class_direction	ALL	isolate	NA	NA	MIXED	1	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__marker_source_class_isolate_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_mixed	ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	BRCA	isolate	NA	NA	MIXED	1	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_brca_marker_source_class_isolate_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_mixed	ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	NBL	isolate	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_nbl_marker_source_class_isolate_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_mixed	ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_mixed	cohort_marker_source_class_direction	cohort_marker_source_class_direction	RBL	isolate	NA	NA	MIXED	0	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_mixed.tsv	ranked_marker_source_panel__eligible_marker_selection_universe	1346	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__eligible_marker_selection_universe.tsv	active eligible marker-selection universe	NA	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__cohort_rbl_marker_source_class_isolate_direction_mixed_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_all	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_all	per_contrast	per_contrast	BRCA	isolate	NA	isolate_DU_4475_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_all.tsv	ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background	18186	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_DU_4475_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_up	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_up	per_contrast	per_contrast	BRCA	isolate	NA	isolate_DU_4475_vs_rest	UP	26	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_up.tsv	ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background	18186	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_DU_4475_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_down	ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_down	per_contrast	per_contrast	BRCA	isolate	NA	isolate_DU_4475_vs_rest	DOWN	24	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_down.tsv	ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background	18186	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__brca__isolate_du_4475_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/brca/deseq2_markers/markers/isolate_DU_4475_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_brca_isolate_du_4475_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
